Sentiment,tweet
0,"If you love something let it go.... if it comes back to you, its yours.. if it doesnt it never was  â¥ xx"
1,"@clockmice ? ?? ???, ??? ?? ????? ?????????! ? ?????? - ? ???? ????????!  "
0,I hope Chetters is alright 
0,trying to look at the bright side of my fort still being in place... means no one is getting their orders when im not here 
0,This is why I don't drive 
0,@overlordtrainee Cookies? But I saw no cookie! 
0,@L_Evans it's great except I constantly have to remind myself not to rub my eyes. And I can't go underwater in the pool. 
0,Bout to go to work 
1,Got the strings on my guitar fixed!  And a haul!
0,@Saskiafairy oh god . cured with irn-bru? haha or a proper curer?! aw everywhere's pure busy! yeahhh i had fun i'll pay for it tho  x
0,I don't want to study 
1,@joshwells Aw!!! That is adorable!! I want to pet it    I love puppies!
0,@Cadistra Is this week Children's Week?? Oh mercy how I miss WoW! 
0,I need a Aion Beta Key 
1,@nzmovieguy I foresee lots of 12-year-olds un-following you for this... 
0,done for today... soooo tired and my foot still hurts 
0,"ahhh man @1Omarion , that picture of you and your sis was reeeally cute. Seems like a pretty good relationship. I'm jealous "
1,@MelMescalita I should have it back to you by later tonight or early tomorrow.  Thanks for sending it this way; works better than the file
0,G'Mornin twitter. Hows everyone out there? Some of my keyboard keys still aint workin  must call apple support when they open again.
1,Watching A Bit Of Fry &amp; Laurie on G.O.LD. A very good start to a Sunday - perhaps a sign for later on today 
1,@corxy it's wonderful! 
1,@HiSadittyJAZZ LMAO Idk...but my lil sis @kyasiabarbie likes me 
0,@YoungQ can you share the chat access code.  The code I have isn't working 
1,@langfordperry Never underestimate the power of red clay... 
0,No JKD for me this week - closing on the house tomorrow and moving friday. that means packing nightly 
0,@mikecashcash @anthonycashcash gosh! the one time im not 
0,@alice_cullen53 probly not 
0,â« boo for cancelled dinner plans  hope to see my bebes sooner than later â«
1,@KELLY__ROWLAND I've answered ALL three on time!  so u should follow me cus it would make my day!!!
1,@waynesutton aint no discussion needed. Raleigh PWNS Charlotte in every way possible. 
0,"Holy shit, my 360 blue screened. I am guessing death within a month (if that).  fuck fuck fuck fuck fuck "
0,about to take my meds and then go take a nap. Not feeling good. 
1,@jonorossi in between 
0,Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Would Come Back Here Na! ) xxxx
1,@JaylaStarr  Smile at me anytime XOXO (lots of XOXO) B
0,I have the worst headache  I neep a nap!
1,"@maryellenrowe  - After this weekend, I'm looking FORWARD to Monday! "
0,Yeah  john is moving or banging some dude or something
1,@KColquhoun Thought you would like 
1,"@swengeorge Or, read xkcd and abstrusegoose serially. Damn! I'm addicted to the latter. "
1,Let me tell ya the #bacon @RSHotel is delish. Makes me happy to be a bad Jew.  http://tinyurl.com/px9gfb
0,waiting for sandy. 
0,I leave in 15 minutesss... Boo 
0,I think I'm just going to start a new torrent :/ megaupload link will be available soonish. 
0,Got the BrainBone daily question wrong!  - http://bit.ly/13fSrY
0,@davidchoimusic @kinagrannis show. go or not? i dont know 
0,some absolute eejit left my garden gate wide open whilst tiggy was shut in the garden playing!! she coulda been ran over or something 
0,@mtrends Hope you don't mind that I took the liberty of adding tracks to the Mobile 2.0 Spotify playlist even though I won't be attending 
1,going to sleepp  2 exams in the morning. goodnight xo
1,"@ginoboi aight, if you say so man. I'll reinstall it again. "
0,BGR has a nice Pre-review. http://bit.ly/rwLCT  Seems like inventory will hold it back at launch. 
1,@HOTTVampChick here you go  http://bit.ly/qNtRH
1,@davetran haha i forgot what you were replying to then. and no i will not shave my head! decided on the side fringe instead.. 
1,@paulkerton  Too cool may never have to leave the house again! 
1,@theDeanoRama Thank you darlin'!  you're one of a kind!  a special one of a kind that will never be taken 4 granted by me 
1,"@GilesS and monday, tuesday, wednesday and thursday. "
1,@kingofkrump lol I was wondering if he'd been traded or something.  No worries tho! We've all had those mornings. ;)
0,people judging other people are heck of a sh*t!  they aren't perfect anyways!!!
0,Time for work 
0,Starbucks then schooll (: last Monday of middle school! 
0,Was having such a good morning...and then my car wouldn't start 
0,home from work...im thinkin its naptime before charissa gets done babysitting and its POOLTIME!! @kelseygirardot i miss youuuu 
1,I would love to add user and share notes in @evernote 
0,@Celebutante924     @Cztron My swag stays OFF. Lol. @DAMITRIC lskfjlds ! @xiCandix Oh no! That sucks. I'm okay. A little blah.
1,   sometimes there r no words to describe whats in ur heart and mind.
0,@CallMeNicole it's not like that nikki. 
1,"@sixthandelm Oh, no, please don't feel silly. The more you know, right? Hehe and we forgive you. "
0,"@msslf7 @starrahlicious  Those girls? They're my cousins! LOL. LOL. *confused, innocent face* LOL."
1,converting my fave movie to mp4...i can now watch my baby wherever I go!! 
1,@problogger wow you actually threaten?  I usually fwd them right away without even replying   #seo #spammers #suck
0,is in a photog exam 12 hours-Joyyyyyyy to the world 
0,"@LeChantdOiseau Nearly all my guests this year are frnech , but bookings are down "
0,@afrobella dang hate i missed it. 
0,Up at the crack of dawn again tomorrow.......Back to School   Roll on the Summer Holidays
0,They say no pain no gain.... Ouch 
0,Watching the first 48 waiting for Cassie.  Aidan crying. I think his tummy hurts!!!!  
1,Stayed up talking to my little brother till 2 in the morning 
0, i so don't like going to the dentist
1,@iamjewelsy you need some fun in your life jewel! 
0,listening to Closer by Goapele..damn 
1,waiting for a motivating kick in my ass 
1,"@Aasri_Kayy ummm... okay, well whatever IT is, it can't sing all that well? Katy Perry sings it better, mayne. "
0,oww. burnt my finger 
1,@ananyah i am beyond saving!  lol
1,"Not to be biased, but if you don't have this...you've done your part to fail at life.  http://www.zshare.net/download/59047984d064e531/"
1,sooooo Rugby was fing awesome!!  Sunburnt face; Guys got 1st; We played a University team + Won one Lost one...  Good job ladies!
0,"taking a trip to the airport, but unfortunately not actually goin anywhere   follow @peterfacinelli !!! #squarespace"
1,@queenb1979 great quote 
1,My first nyc show  excellent!
0,Fucking tv and alarm woke me up. 
1,"says good night, guys!  http://plurk.com/p/uku39"
0,"going to school, tired and not wanting to go. "
0,Husband went to go find his bliss on his motorcycle.Trying to decide if poaching bratwurst in beer is part of AA plan.Methinks maybe not  
1,"Just found out our Artist Alley table location for Anime Expo 2009. B07. For anyone that's attending, feel free to stop by! "
0,This week is gonna be more awfulthan the last ones. At least the weekends are good! 
0,@piercingwhore @dannii2eyes  I missed my weekend Sushi ladies today!   Where haave you been my entire lifffeee?  x
0,I don't want to have dinner. I'm full.. 
0,"Oh how tired I am...  and it's all because of NY, but I'm home in Texas so that makes it even better!!! 8}"
1,Back from work time for my morning coffee!!! 
1,@scribb Rayearth and Sakura Taisen are more familiar to me from watching the anime.  Didn't know the games had gotten English versions!
1,Im home now!! Wendys  was WOW..Really bad! The food was nasty the tables were dirty just GROSS! But the beach was good 
0,my hamstring is either pulled or stiff either way its so sore!! 
0,@sugarghc no  no plans -.- my friends went out but i didnt go with them..i dont want to take any risks and get sick again..for now xD
1,"@RobstenRobsten me too,bb  im happy for them .i wont believed what ppl said bout them ."
0,#iremember having one of these http://bit.ly/UOtTg  and nvr figured out how to use it  !
0,never had so many reviews of my code before 
0,loosing my drive whats the point 
0,I don't care what anyone says.... c%nt is and always will be an very bad word 
1,The is the 1st time I've been stoked about an opportunity in awhile  http://bit.ly/AD2hy in quite some time.  It's working for me so far 
1,"@Jeth2DaRow I dunno what's worse, drunk dialing or drunk texting... I don't practice either  Great tweets you've got there! Stay tuned!"
1,"@MrTweet I recommend @murnahan for he is fun, engaging, creative..and and and.. Just follow him and u won't miss the best tweets. "
0,@mileycyrus now because of you i want to go for a jet skiing 
1,@tsarnick thanks and thanks 
1,"@racheloserr oke deeh , thanks you "
0,Doesnt think he loves me the way i do him cause he doesnt show it anymore 
1,Couldn't be more relieved.. Got Norwegian on my oral exam (and NOT french) 
1,@DontLetGo14 @myucan91 i think mu go na pud ko. ill be back later...  byeeee
1,I just bought Six Flags tickets online!! Pavel and I are going tomorrow! SOOO excited!!! 
1,Is gna b goin 2 the 1 and 2 halfs @ 2.30 2day 2 play pool..I wanna c sum faces 
1,@Emilyk4 AAAHHHH i cant blieve it. another cruise  I am so there gonna save  save save
1,@trent_reznor Nice work! That is fantastic 
1,http://twitpic.com/6rjor - Hope you like it 
1,@DannieG8R Well then I'm holding my face shaking my head going &quot;oh no you di'nt&quot; but I look at my watch and realize I gotta go. Goodnight 
1,@juand3rful your too gay juanchochi  lmao
1,"http://bit.ly/FxyLw  to Save 10% on Bed, Bath, and &quot;Beyond.&quot; "
1,gonne get some breakfast now! Have a wonderful day out there!  cya later
1,had so much fun at le colonial last night!!!! 
1,@ThisisDavina you know as soon as you do you'll get the other 'odd' one and end up with a box full of 50 again - happened to me 
0,My throat hurts 
1,"going to get ready , off out for dinner "
1,@JoeyDivision you never fail to amuse me 
0,@Singleturrry what happened? 
1,"@XoXo_disorder auwh thanks.  but trust me, i think mine is a bit....weird."
0,So fucking bored!! 
0,I don't like being at my grandparents' house in LA. I wanna go home already 
0,"got offered my dream job today that combines baseball, beaches and traveling - but finding it hard to just pack up and leave someone "
0,I wish I could hear my TPAG choir today. 
0,"@loveliergrl http://twitpic.com/6vwnr - Oreo's....without Marcela  Not as delectable, but still delicious....JEALOUS?"
0,"@techcommdood So...we can't just by the music, but have to buy everything new?  Guess we won't be getting it either)"
1,@moon_ferret It was in your photo list. I love Pearls Before Swine. 
1,"@profitablefun Now if I could just get more customers!  Hey, does your wife want some Avon?  "
0,last day at indigo pearl 
1,@NickHodge I honestly do not think that #Eurovision is an even half decent indicator of EU music 
0,Very upset ... iPhone update only available June 24  slow ass Canada.
0,Brother at beaver camp 
1,"@tommcfly Hey man, r u already in Fortaleza? Tell me how things going... r u gonna do something cool today? I'll see ur concert tomorrow. "
0,@IRobots He is in cat heaven. 
1,@tommcfly It would make my day if you said happy birthday to me  please reply x
1,awww...bf is vomiting. usually it's me. is it awful that i find it slightly amusing? 
0,@monthone i know 
1,@AGENTSANDRA007 You lucky I have love for you 
1,@Abaddon12 we will. And we love you 
0,@Battleborne it's raining to hard in Tahoe to BBQ today.  I'm glad you get to BBQ.
1,"so make me promises boy, the kind i know you can't keep. &amp; while i'm losing my mind i hope your home finding sleep... goodnight baybay "
0,is so sleepy its ridiculous. who decided the painters and aircon cleaners would come here so early!! i should still be sleeping 
1,I'll throw in a zinger...might not find this on #wset but some of you might know the equation hence the answer 
0,@ClarinetChick27 ill try. But my laptop Isnt working. 
